word	max_lem_cat	max_lem_lemma
estereoscopio	NOUN	estereoscopio
estereotipado	ADJECTIVE	estereotipado
estereotipados	ADJECTIVE	estereotipado
estereotipar	VERB	estereotipar
estereotipias	NOUN	estereotipia
estereotipo	NOUN	estereotipo
estereotipos	NOUN	estereotipo
estéril	ADJECTIVE	estéril
estériles	ADJECTIVE	estéril
esterilidad	NOUN	esterilidad
esterilización	NOUN	esterilización
esterilizada	ADJECTIVE	esterilizado
esterilizado	ADJECTIVE	esterilizado
esterilizador	ADJECTIVE	esterilizador
esterilizar	VERB	esterilizar
esterilla	NOUN	esterilla
esterlina	NOUN	esterlina
esterlinas	NOUN	esterlinas
esternocleidomastoideo	ADJECTIVE	esternocleidomastoideo
esternón	NOUN	esternón
estero	NOUN	estero
esteroide	NOUN	esteroide
esteros	NOUN	estero
esteros	NOUN	estero
estertor	NOUN	estertor
estertorosa	ADJECTIVE	estertoroso
estes	NOUN	estes
estés	VERB	estar
esteta	NOUN	esteta
estética	NOUN	estética
estéticas	ADJECTIVE	estético
esteticismo	NOUN	esteticismo
esteticista	ADJECTIVE	esteticista
estético	ADJECTIVE	estético
estéticos	ADJECTIVE	estético
estetoscopio	NOUN	estetoscopio
estiba	NOUN	estiba
estibador	NOUN	estibador
estibar	VERB	estibar
estibo	VERB	estibar
estiércol	NOUN	estiércol
estigma	NOUN	estigma
estigmas	NOUN	estigma
estigmatizado	VERB	estigmatizar
estigmatizar	VERB	estigmatizar
estilete	NOUN	estilete
estilismo	NOUN	estilismo
estilista	ADJECTIVE	estilista
estilizada	ADJECTIVE	estilizado
estilizadas	ADJECTIVE	estilizado
estilizado	ADJECTIVE	estilizado
estilizados	ADJECTIVE	estilizado
estilizar	VERB	estilizar
estilo	NOUN	estilo
estilográfica	ADJECTIVE	estilográfico
estilos	NOUN	estilo
estima	NOUN	estima
estimable	ADJECTIVE	estimable
estimación	NOUN	estimación
estimada	VERB	estimar
estimado	VERB	estimar
estimados	VERB	estimar
estimar	VERB	estimar
estimarse	VERB	estimar
estimativo	ADJECTIVE	estimativo
estimo	VERB	estimar
estimula	VERB	estimular
estimulación	NOUN	estimulación
estimulado	VERB	estimular
estimulador	ADJECTIVE	estimulador
estimulados	VERB	estimular
estimulante	ADJECTIVE	estimulante
estimulantes	ADJECTIVE	estimulante
estimular	VERB	estimular
estimularse	VERB	estimular
estímulo	NOUN	estímulo
estímulos	NOUN	estímulo
estío	NOUN	estío
estipendios	NOUN	estipendio
estipulaciones	NOUN	estipulación
estipulado	ADJECTIVE	estipulado
estipular	VERB	estipular
estipulo	VERB	estipular
estira	NOUN	estira
estirada	ADJECTIVE	estirado
estiradas	ADJECTIVE	estirado
estirado	ADJECTIVE	estirado
estirados	NOUN	estirado
estiramiento	NOUN	estiramiento
estiramientos	NOUN	estiramiento
estirar	VERB	estirar
estirar	VERB	estirar
estirarla	VERB	estirar
estirarse	VERB	estirar
estire	VERB	estirar
estiro	VERB	estirar
estirpe	NOUN	estirpe
estirpes	NOUN	estirpe
estival	ADJECTIVE	estival
estivales	ADJECTIVE	estival
esto	PRONOUN	este
estocolmo	NOUN	estocolmo
estocolmo	NOUN	estocolmo
estofado	ADJECTIVE	estofado
estoica	ADJECTIVE	estoico
estoicismo	NOUN	estoicismo
estoico	ADJECTIVE	estoico
estoicos	NOUN	estoico
estola	NOUN	estola
estólida	ADJECTIVE	estólido
estolidez	NOUN	estolidez
estomacal	ADJECTIVE	estomacal
estomacales	ADJECTIVE	estomacal
estómago	NOUN	estómago
estopa	NOUN	estopa
estoque	NOUN	estoque
estoques	NOUN	estoque
estorba	VERB	estorbar
estorbar	VERB	estorbar
estorbas	VERB	estorbar
estorbo	NOUN	estorbo
estornino	NOUN	estornino
estornudar	VERB	estornudar
estornudo	NOUN	estornudo
estornudos	NOUN	estornudo
estos	DETERMINER	este
estoy	VERB	estar
estoy	VERB	estar
estrado	NOUN	estrado
estrafalario	ADJECTIVE	estrafalario
estragada	VERB	estragar
estragado	VERB	estragar
estragar	VERB	estragar
estrago	NOUN	estrago
estragos	NOUN	estrago
estrambótico	ADJECTIVE	estrambótico
estrangulado	VERB	estrangular
estrangulamiento	NOUN	estrangulamiento
estrangular	VERB	estrangular
estratagema	NOUN	estratagema
estratega	NOUN	estratega
estrategas	NOUN	estratega
estrategia	NOUN	estrategia
estrategias	NOUN	estrategia
estratégica	ADJECTIVE	estratégico
estratégico	ADJECTIVE	estratégico
estratificar	VERB	estratificar
estrato	NOUN	estrato
estratos	NOUN	estrato
estratosfera	NOUN	estratosfera
estrecha	ADJECTIVE	estrecho
estrechadas	VERB	estrechar
estrechar	VERB	estrechar
estrecharse	VERB	estrechar
estrechas	NOUN	estrecha
estrecheces	NOUN	estrechez
estreches	VERB	estrechar
estrechez	NOUN	estrechez
estrecho	NOUN	estrecho
estrechó	VERB	estrechar
estrechos	ADJECTIVE	estrecho
estrela	NOUN	estrela
estrella	NOUN	estrella
estrella	NOUN	estrella
estrellad	VERB	estrellar
estrellada	ADJECTIVE	estrellado
estrelladas	ADJECTIVE	estrellado
estrellado	ADJECTIVE	estrellado
estrellar	VERB	estrellar
estrellarse	VERB	estrellar
estrellas	NOUN	estrella
estrellato	NOUN	estrellato
estrellita	NOUN	estrellita
estrellitas	NOUN	estrellita
estremecedor	ADJECTIVE	estremecedor
estremecer	VERB	estremecer
estremecerse	VERB	estremecer
estremecida	VERB	estremecer
estremecido	VERB	estremecer
estremecimiento	NOUN	estremecimiento
estremeció	VERB	estremecer
estrena	NOUN	estrena
estrenada	VERB	estrenar
estrenadas	VERB	estrenar
estrenado	VERB	estrenar
estrenados	VERB	estrenar
estrenar	VERB	estrenar
estreno	NOUN	estreno
estreno	NOUN	estreno
estrenos	NOUN	estreno
estreñimiento	NOUN	estreñimiento
estrepitosa	ADJECTIVE	estrepitoso
estrepitoso	ADJECTIVE	estrepitoso
estreptococo	NOUN	estreptococo
estreptococos	NOUN	estreptococo
estrés	NOUN	estrés
estresa	VERB	estresar
estresada	VERB	estresar
estresado	VERB	estresar
estresados	VERB	estresar
estresante	ADJECTIVE	estresante
estresantes	ADJECTIVE	estresante
estresar	NOUN	estresar
estresarse	VERB	estresar
estría	NOUN	estría
estriado	ADJECTIVE	estriado
estrías	NOUN	estría
estribillo	NOUN	estribillo
estribo	NOUN	estribo
estribor	NOUN	estribor
estribos	NOUN	estribo
estricta	ADJECTIVE	estricto
estricta	ADJECTIVE	estricto
estrictamente	ADVERB	estrictamente
estricto	ADJECTIVE	estricto
estrictos	ADJECTIVE	estricto
estridencia	NOUN	estridencia
estridencias	NOUN	estridencia
estridente	ADJECTIVE	estridente
estro	NOUN	estro
estrofa	NOUN	estrofa
estrofas	NOUN	estrofa
estrógeno	NOUN	estrógeno
estrógenos	NOUN	estrógeno
estropajo	NOUN	estropajo
estropeada	ADJECTIVE	estropeado
estropeado	ADJECTIVE	estropeado
estropear	VERB	estropear
estropicio	NOUN	estropicio
estructura	NOUN	estructura
estructura	NOUN	estructura
estructuración	NOUN	estructuración
estructurada	ADJECTIVE	estructurado
estructuradas	ADJECTIVE	estructurado
estructurado	ADJECTIVE	estructurado
estructurados	ADJECTIVE	estructurado
estructural	ADJECTIVE	estructural
estructurar	VERB	estructurar
estructuras	NOUN	estructura
estruendo	NOUN	estruendo
estruendos	NOUN	estruendo
estruendosa	ADJECTIVE	estruendoso
estruendoso	ADJECTIVE	estruendoso
estruja	VERB	estrujar
estrujado	VERB	estrujar
estrujados	VERB	estrujar
estrujar	VERB	estrujar
estruje	VERB	estrujar
estrujo	VERB	estrujar
estuario	NOUN	estuario
estuche	NOUN	estuche
estudia	VERB	estudiar
estudiada	ADJECTIVE	estudiado
estudiado	VERB	estudiar
estudiados	ADJECTIVE	estudiado
estudian	VERB	estudiar
estudiando	VERB	estudiar
estudiante	NOUN	estudiante
estudiantes	NOUN	estudiante
estudiantil	ADJECTIVE	estudiantil
estudiantiles	ADJECTIVE	estudiantil
estudiantina	NOUN	estudiantina
estudiar	VERB	estudiar
estudiar	VERB	estudiar
estudiarlo	VERB	estudiar
estudiarse	VERB	estudiar
estudias	VERB	estudiar
estudié	VERB	estudiar
estudio	NOUN	estudio
estudió	VERB	estudiar
estudios	NOUN	estudio
estudiosa	ADJECTIVE	estudioso
estudiosas	ADJECTIVE	estudioso
estudioso	ADJECTIVE	estudioso
estudioso	ADJECTIVE	estudioso
estudiosos	NOUN	estudioso
estufa	NOUN	estufa
estufas	NOUN	estufa
estupefacción	NOUN	estupefacción
estupefaciente	ADJECTIVE	estupefaciente
estupefacientes	ADJECTIVE	estupefaciente
estupefacta	ADJECTIVE	estupefacto
estupefacto	ADJECTIVE	estupefacto
estupenda	ADJECTIVE	estupendo
estupendo	ADJECTIVE	estupendo
estupendos	ADJECTIVE	estupendo
estúpida	ADJECTIVE	estúpido
estúpidas	ADJECTIVE	estúpido
estupideces	NOUN	estupidez
estupidez	NOUN	estupidez
estupidez	NOUN	estupidez
estúpido	ADJECTIVE	estúpido
estúpido	ADJECTIVE	estúpido
estúpidos	ADJECTIVE	estúpido
estupor	NOUN	estupor
estupro	NOUN	estupro
estuve	VERB	estar
estuviera	VERB	estar
estuvimos	VERB	estar
estuvo	VERB	estar
esvástica	NOUN	esvástica
et	NOUN	et
et	NOUN	et
et	NOUN	et
eta	NOUN	eta
eta	NOUN	eta
etanol	NOUN	etanol
etapa	NOUN	etapa
etapas	NOUN	etapa
etario	ADJECTIVE	etario
etarra	ADJECTIVE	etarra
etas	NOUN	eta
etc	NOUN	etc
etcétera	NOUN	etcétera
etel	NOUN	etel
éter	NOUN	éter
etérea	ADJECTIVE	etéreo
etéreas	ADJECTIVE	etéreo
etéreo	ADJECTIVE	etéreo
etéreo	ADJECTIVE	etéreo
etéreos	ADJECTIVE	etéreo
eterna	ADJECTIVE	eterno
eternamente	ADVERB	eternamente
eternas	ADJECTIVE	eterno
eternidad	NOUN	eternidad
eternidades	NOUN	eternidad
eternizar	VERB	eternizar
eterno	ADJECTIVE	eterno
eternos	ADJECTIVE	eterno
ética	NOUN	ética
éticas	ADJECTIVE	ético
ético	ADJECTIVE	ético
éticos	ADJECTIVE	ético
etílico	NOUN	etílico
etimología	NOUN	etimología
etiopía	NOUN	etiopía
etiqueta	NOUN	etiqueta
etiquetado	NOUN	etiquetado
etiquetados	NOUN	etiquetado
etiquetar	VERB	etiquetar
etiquetas	NOUN	etiqueta
etiquetas	NOUN	etiqueta
etnia	NOUN	etnia
etnias	NOUN	etnia
étnica	ADJECTIVE	étnico
étnicas	ADJECTIVE	étnico
étnico	ADJECTIVE	étnico
etnocentrismo	NOUN	etnocentrismo
etruscos	NOUN	etrusco
eucalipto	NOUN	eucalipto
eucaliptos	NOUN	eucalipto
eucaliptus	NOUN	eucaliptus
eucaristía	NOUN	eucaristía
eucarística	ADJECTIVE	eucarístico
euclides	NOUN	euclides
euclides	NOUN	euclides
euclidiana	ADJECTIVE	euclidiano
eufemismo	NOUN	eufemismo
euforia	NOUN	euforia
eufórica	ADJECTIVE	eufórico
eufórico	ADJECTIVE	eufórico
eufóricos	ADJECTIVE	eufórico
eugenia	NOUN	eugenia
eugenia	NOUN	eugenia
eunuco	NOUN	eunuco
eurasia	NOUN	eurasia
eureka	NOUN	eureka
eureka	NOUN	eureka
eurípides	NOUN	eurípides
euro	NOUN	euro
europa	NOUN	europa
europea	NOUN	europea
europeo	NOUN	europeo
europeos	ADJECTIVE	europeo
europeos	ADJECTIVE	europeo
euros	NOUN	euro
euskera	NOUN	euskera
eutanasia	NOUN	eutanasia
eutimia	NOUN	eutimia
eva	NOUN	eva
eva	NOUN	eva
evacuación	NOUN	evacuación
evacuaciones	NOUN	evacuación
evacuar	VERB	evacuar
evade	VERB	evadir
evadido	VERB	evadir
evadió	VERB	evadir
evadir	VERB	evadir
evadirse	VERB	evadir
evado	VERB	evadir
evalúa	VERB	evaluar
evaluación	NOUN	evaluación
evaluaciones	NOUN	evaluación
evaluado	VERB	evaluar
evaluador	ADJECTIVE	evaluador
evaluadores	ADJECTIVE	evaluador
evaluando	VERB	evaluar
evaluar	VERB	evaluar
evaluar	VERB	evaluar
evaluaré	VERB	evaluar
evaluarse	VERB	evaluar
evaluó	VERB	evaluar
evanescencia	NOUN	evanescencia
evanescente	ADJECTIVE	evanescente
evangélica	ADJECTIVE	evangélico
evangélico	ADJECTIVE	evangélico
evangelio	NOUN	evangelio
evangelio	NOUN	evangelio
evangelismo	NOUN	evangelismo
evangelista	NOUN	evangelista
evangelistas	NOUN	evangelista
evangelización	NOUN	evangelización
evangelizador	NOUN	evangelizador
evangelizar	VERB	evangelizar
evapora	VERB	evaporar
evaporación	NOUN	evaporación
evaporadas	VERB	evaporar
evaporar	VERB	evaporar
evaporarse	VERB	evaporar
evaristo	NOUN	evaristo
evasión	NOUN	evasión
evasiva	ADJECTIVE	evasivo
evasivo	ADJECTIVE	evasivo
evasor	ADJECTIVE	evasor
evento	NOUN	evento
eventos	NOUN	evento
eventual	NOUN	eventual
eventualidad	NOUN	eventualidad
eventualidades	NOUN	eventualidad
eventualmente	ADVERB	eventualmente
everest	NOUN	everest
everest	NOUN	everest
evidencia	NOUN	evidencia
evidenciar	VERB	evidenciar
evidencias	NOUN	evidencia
evidente	ADJECTIVE	evidente
evidentemente	ADVERB	evidentemente
evidentes	ADJECTIVE	evidente
evita	VERB	evitar
evita	VERB	evitar
evitable	ADJECTIVE	evitable
evitables	ADJECTIVE	evitable
evitación	NOUN	evitación
evitado	VERB	evitar
evitando	VERB	evitar
evitar	VERB	evitar
evitarlo	VERB	evitar
evitarlos	VERB	evitar
evitas	VERB	evitar
evito	VERB	evitar
evo	NOUN	evo
evo	NOUN	evo
evocación	NOUN	evocación
evocaciones	NOUN	evocación
evocado	VERB	evocar
evocador	ADJECTIVE	evocador
evocar	VERB	evocar
evolución	NOUN	evolución
evoluciona	VERB	evolucionar
evolucionada	ADJECTIVE	evolucionado
evolucionado	VERB	evolucionar
evolucionan	VERB	evolucionar
evolucionando	VERB	evolucionar
evolucionar	VERB	evolucionar
evoluciones	NOUN	evolución
evolucionismo	NOUN	evolucionismo
evolutiva	ADJECTIVE	evolutivo
evolutivo	ADJECTIVE	evolutivo
evolutivos	ADJECTIVE	evolutivo
ex	NOUN	ex
ex	NOUN	ex
ex	NOUN	ex
exabrupto	NOUN	exabrupto
exabruptos	NOUN	exabrupto
exacerbación	NOUN	exacerbación
exacerbada	VERB	exacerbar
exacerbado	VERB	exacerbar
exacerbar	VERB	exacerbar
exacta	ADJECTIVE	exacto
exactamente	ADVERB	exactamente
exactas	ADJECTIVE	exacto
exactitud	NOUN	exactitud
exacto	ADJECTIVE	exacto
exactos	ADJECTIVE	exacto
exagente	NOUN	exagente
exagera	VERB	exagerar
exageración	NOUN	exageración
exageración	NOUN	exageración
exagerada	ADJECTIVE	exagerado
exageradamente	ADVERB	exageradamente
exageradas	ADJECTIVE	exagerado
exagerado	ADJECTIVE	exagerado
exagerados	ADJECTIVE	exagerado
exageran	VERB	exagerar
exagerando	VERB	exagerar
exagerar	VERB	exagerar
exagero	VERB	exagerar
exaltación	NOUN	exaltación
exaltada	ADJECTIVE	exaltado
exaltado	ADJECTIVE	exaltado
exaltados	ADJECTIVE	exaltado
exaltante	ADJECTIVE	exaltante
exaltar	VERB	exaltar
exaltarse	VERB	exaltar
exalumno	NOUN	exalumno
examen	NOUN	examen
exámenes	NOUN	examen
examina	VERB	examinar
examinación	NOUN	examinación
examinado	VERB	examinar
examinando	NOUN	examinando
examinar	VERB	examinar
examinarme	VERB	examinar
examinarse	VERB	examinar
examinas	VERB	examinar
examino	VERB	examinar
exaspera	VERB	exasperar
exasperación	NOUN	exasperación
exasperado	VERB	exasperar
exasperados	VERB	exasperar
exasperante	ADJECTIVE	exasperante
exasperar	VERB	exasperar
exasperarse	VERB	exasperar
exaspero	VERB	exasperar
excarcela	VERB	excarcelar
excarcelados	VERB	excarcelar
excarcelar	VERB	excarcelar
excavación	NOUN	excavación
excavaciones	NOUN	excavación
excavadora	ADJECTIVE	excavador
excavar	VERB	excavar
excede	VERB	exceder
excedente	ADJECTIVE	excedente
excedentes	NOUN	excedente
exceder	VERB	exceder
excederse	VERB	exceder
excedida	VERB	exceder
excedidas	VERB	exceder
excedido	VERB	exceder
excedidos	VERB	exceder
excel	NOUN	excel
excelencia	NOUN	excelencia
excelente	ADJECTIVE	excelente
excelente	ADJECTIVE	excelente
excelentes	ADJECTIVE	excelente
excelsa	ADJECTIVE	excelso
excelso	ADJECTIVE	excelso
excelsos	ADJECTIVE	excelso
excéntrica	ADJECTIVE	excéntrico
excentricidad	NOUN	excentricidad
excentricidades	NOUN	excentricidad
excéntrico	ADJECTIVE	excéntrico
excéntrico	ADJECTIVE	excéntrico
excéntricos	ADJECTIVE	excéntrico
excepción	NOUN	excepción
excepcional	ADJECTIVE	excepcional
excepcionales	ADJECTIVE	excepcional
excepcionalidad	NOUN	excepcionalidad
excepcionalmente	ADVERB	excepcionalmente
excepciones	NOUN	excepción
excepto	ADPOSITION	excepto
exceptuado	VERB	exceptuar
excesiva	ADJECTIVE	excesivo
excesivo	ADJECTIVE	excesivo
excesivos	ADJECTIVE	excesivo
exceso	NOUN	exceso
excesos	NOUN	exceso
excipiente	NOUN	excipiente
excitación	NOUN	excitación
excitada	ADJECTIVE	excitado
excitado	ADJECTIVE	excitado
excitados	ADJECTIVE	excitado
excitante	ADJECTIVE	excitante
excitantes	ADJECTIVE	excitante
excitar	VERB	excitar
excitarse	VERB	excitar
exclama	VERB	exclamar
exclamación	NOUN	exclamación
exclamado	VERB	exclamar
exclamar	VERB	exclamar
exclamó	VERB	exclamar
excluible	ADJECTIVE	excluible
excluida	VERB	excluir
excluido	VERB	excluir
excluidos	VERB	excluir
excluir	VERB	excluir
excluirme	VERB	excluir
exclusa	ADJECTIVE	excluso
exclusión	NOUN	exclusión
exclusiva	NOUN	exclusiva
exclusivamente	ADVERB	exclusivamente
exclusivas	ADJECTIVE	exclusivo
exclusividad	NOUN	exclusividad
exclusivo	ADJECTIVE	exclusivo
exclusivos	ADJECTIVE	exclusivo
excluye	VERB	excluir
excluyente	ADJECTIVE	excluyente
excluyentes	ADJECTIVE	excluyente
excluyo	VERB	excluir
excreción	NOUN	excreción
excrementar	VERB	excrementar
excremento	NOUN	excremento
excrementos	NOUN	excremento
excrescencia	NOUN	excrescencia
excretar	VERB	excretar
exculparse	VERB	exculpar
excursión	NOUN	excursión
excursiones	NOUN	excursión
excursionista	NOUN	excursionista
excursionistas	NOUN	excursionista
excusa	NOUN	excusa
excusado	ADJECTIVE	excusado
excusar	VERB	excusar
excusarme	VERB	excusar
excusarse	VERB	excusar
excusas	NOUN	excusa
execrable	ADJECTIVE	execrable
execrables	ADJECTIVE	execrable
exegesis	NOUN	exegesis
exégeta	NOUN	exégeta
exento	ADJECTIVE	exento
exequias	NOUN	exequias
exfoliante	NOUN	exfoliante
exfoliar	NOUN	exfoliar
exhala	VERB	exhalar
exhalación	NOUN	exhalación
exhalar	VERB	exhalar
exhausta	ADJECTIVE	exhausto
exhaustiva	ADJECTIVE	exhaustivo
exhaustividad	NOUN	exhaustividad
exhaustivo	ADJECTIVE	exhaustivo
exhaustivos	ADJECTIVE	exhaustivo
exhausto	ADJECTIVE	exhausto
exhibe	VERB	exhibir
exhibición	NOUN	exhibición
exhibicionismo	NOUN	exhibicionismo
exhibicionista	ADJECTIVE	exhibicionista
exhibido	VERB	exhibir
exhibir	VERB	exhibir
exhibirse	VERB	exhibir
exhibo	VERB	exhibir
exhorta	VERB	exhortar
exhortación	NOUN	exhortación
exhortar	VERB	exhortar
exhorto	NOUN	exhorto
exige	VERB	exigir
exigencia	NOUN	exigencia
exigencia	NOUN	exigencia
exigencias	NOUN	exigencia
exigente	ADJECTIVE	exigente
exigentes	ADJECTIVE	exigente
exigí	VERB	exigir
exigible	ADJECTIVE	exigible
exigido	VERB	exigir
exigiendo	VERB	exigir
exigir	VERB	exigir
exigirse	VERB	exigir
exiguas	ADJECTIVE	exiguo
exiguo	ADJECTIVE	exiguo
exija	VERB	exigir
exijo	VERB	exigir
exilado	ADJECTIVE	exilado
exiliad	VERB	exiliar
exiliado	ADJECTIVE	exiliado
exiliados	ADJECTIVE	exiliado
exiliar	VERB	exiliar
exiliarse	VERB	exiliar
exilio	NOUN	exilio
exime	VERB	eximir
eximia	ADJECTIVE	eximio
eximida	VERB	eximir
eximido	VERB	eximir
eximio	ADJECTIVE	eximio
eximir	VERB	eximir
exista	VERB	existir
existe	VERB	existir
existen	VERB	existir
existencia	NOUN	existencia
existencial	ADJECTIVE	existencial
existenciales	ADJECTIVE	existencial
existencialismo	NOUN	existencialismo
existencias	NOUN	existencia
existente	ADJECTIVE	existente
existente	ADJECTIVE	existente
existentes	ADJECTIVE	existente
existes	VERB	existir
existía	VERB	existir
existiendo	VERB	existir
existieron	VERB	existir
existimos	VERB	existir
existió	VERB	existir
existir	VERB	existir
existirá	VERB	existir
existís	VERB	existir
existo	VERB	existir
exitazo	NOUN	exitazo
éxito	NOUN	éxito
éxitos	NOUN	éxito
exitosa	ADJECTIVE	exitoso
exitosas	ADJECTIVE	exitoso
exitoso	ADJECTIVE	exitoso
exitosos	ADJECTIVE	exitoso
exmarido	NOUN	exmarido
exmujer	NOUN	exmujer
exnovio	NOUN	exnovio
éxodo	NOUN	éxodo
exoesqueleto	NOUN	exoesqueleto
exogamia	NOUN	exogamia
exonerado	VERB	exonerar
exorbitante	ADJECTIVE	exorbitante
exorcismo	NOUN	exorcismo
exorcista	NOUN	exorcista
exorcizar	VERB	exorcizar
exornar	VERB	exornar
exótica	ADJECTIVE	exótico
exóticas	ADJECTIVE	exótico
exótico	ADJECTIVE	exótico
exóticos	ADJECTIVE	exótico
exotismo	NOUN	exotismo
expande	VERB	expandir
expandido	ADJECTIVE	expandido
expandir	VERB	expandir
expandirse	VERB	expandir
expando	VERB	expandir
expansión	NOUN	expansión
expansiva	ADJECTIVE	expansivo
expansivo	ADJECTIVE	expansivo
expansivos	ADJECTIVE	expansivo
expatriación	NOUN	expatriación
expatriado	ADJECTIVE	expatriado
expectación	NOUN	expectación
expectante	ADJECTIVE	expectante
expectante	ADJECTIVE	expectante
expectativa	NOUN	expectativa
expectativas	NOUN	expectativa
expectorar	VERB	expectorar
expedición	NOUN	expedición
expedicionario	ADJECTIVE	expedicionario
expedido	VERB	expedir
expediente	NOUN	expediente
expedientes	NOUN	expediente
expedir	VERB	expedir
expeditiva	ADJECTIVE	expeditivo
expeditivo	ADJECTIVE	expeditivo
expeditivos	ADJECTIVE	expeditivo
expedito	ADJECTIVE	expedito
expeler	VERB	expeler
expelido	VERB	expeler
expendedor	ADJECTIVE	expendedor
expender	VERB	expender
expensas	ADPOSITION	expensas
experiencia	NOUN	experiencia
experiencia	NOUN	experiencia
experiencial	ADJECTIVE	experiencial
experiencias	NOUN	experiencia
experimenta	VERB	experimentar
experimentación	NOUN	experimentación
experimentada	ADJECTIVE	experimentado
experimentado	VERB	experimentar
experimentador	NOUN	experimentador
experimentados	ADJECTIVE	experimentado
experimental	ADJECTIVE	experimental
experimentando	VERB	experimentar
experimentar	VERB	experimentar
experimentarse	VERB	experimentar
experimente	VERB	experimentar
experimenté	VERB	experimentar
experimento	NOUN	experimento
experimento	NOUN	experimento
experimentó	VERB	experimentar
experimentos	NOUN	experimento
experta	ADJECTIVE	experto
experto	NOUN	experto
expertos	NOUN	experto
expiación	NOUN	expiación
expiar	VERB	expiar
expiatorio	NOUN	expiatorio
expira	VERB	expirar
expiración	NOUN	expiración
expirada	VERB	expirar
expirado	VERB	expirar
expirados	VERB	expirar
expirar	VERB	expirar
expire	VERB	expirar
expiro	VERB	expirar
expiró	VERB	expirar
explanada	NOUN	explanada
explaya	VERB	explayar
explayados	ADJECTIVE	explayado
explayando	VERB	explayar
explayar	VERB	explayar
explayarse	VERB	explayar
explica	VERB	explicar
explicable	ADJECTIVE	explicable
explicación	NOUN	explicación
explicaciones	NOUN	explicación
explicado	VERB	explicar
explican	VERB	explicar
explicar	VERB	explicar
explicarse	VERB	explicar
explicas	VERB	explicar
explicativa	ADJECTIVE	explicativo
